userid,rcount,nrcount,rumour_ratio,user_status
2653613168,0,2,0,NULL
2687627611,0,1,0,NULL
2736449935,0,1,0,NULL
2738397743,2,0,1,NULL
2748686820,1,0,1,NULL
2748882114,0,1,0,NULL
2754194395,1,0,1,NULL
2758691533,0,1,0,NULL
2772386567,0,1,0,NULL
2779009591,2,0,1,NULL
2779835956,0,1,0,NULL
2785832997,0,1,0,NULL
2786147872,0,1,0,NULL
2789038870,1,0,1,NULL
2799960092,2,9,0.181818,NULL
2802142702,0,1,0,NULL
2808121994,0,1,0,NULL
2811909217,0,1,0,NULL
2826814674,0,1,0,NULL
2832246523,0,1,0,NULL
2832527047,0,2,0,NULL
2836941830,1,1,0.5,NULL
2844537888,0,1,0,NULL
2859156054,0,1,0,NULL
2866454240,1,0,1,NULL
2868975307,0,1,0,NULL
2869449584,0,1,0,NULL
2869804885,1,0,1,NULL
2873016720,1,0,1,NULL
2873131525,0,1,0,NULL
2873638358,0,1,0,NULL
2873653153,0,1,0,NULL
2874906289,0,1,0,NULL
2878770595,0,1,0,NULL
2879114551,0,1,0,NULL
2880535735,0,1,0,NULL
2882008626,0,1,0,NULL
2882725832,1,0,1,NULL
2883287419,0,1,0,NULL
2883734737,0,1,0,NULL
2883736417,1,0,1,NULL
2886154223,0,1,0,NULL
2889324884,1,0,1,NULL
2891439673,0,1,0,NULL
2897135260,1,0,1,NULL
2924591292,0,1,0,NULL
2927067043,0,1,0,NULL
2937797170,1,1,0.5,NULL
2941152158,1,0,1,NULL
2955319510,0,1,0,NULL
2962661709,1,0,1,NULL
2966351008,0,2,0,NULL
3006168515,0,1,0,NULL
3010969478,1,0,1,NULL
3022045469,1,0,1,NULL
